time[s], wr_x[mm], wr_y[mm], x_heading, y_heading 
56.6421,30.6967,-442.4142,202.5139,-3.1505
56.7880,30.6723,-442.3832,202.5283,-3.1483
56.9345,30.6735,-442.4207,202.5075,-3.1349
57.0829,30.6408,-442.4527,202.5027,-3.1217
57.2374,30.6020,-442.4793,202.4909,-3.1609
57.3895,30.6389,-442.4252,202.4962,-3.1482
57.5653,30.6556,-442.4065,202.4973,-3.1633
57.7166,30.7629,-442.3181,202.4750,-3.1462
57.8673,30.6440,-442.4001,202.5044,-3.1630
58.0269,30.6058,-442.4755,202.4952,-3.1507
58.1781,30.6264,-442.4559,202.4800,-3.1503
58.3342,30.6830,-442.3738,202.5087,-3.1553
58.4947,30.7484,-442.3369,202.4701,-3.1492
58.6475,30.6800,-442.3706,202.5138,-3.1456
58.8086,30.6115,-442.4769,202.5112,-3.1609
58.9627,30.6541,-442.3931,202.4955,-3.1529
59.1164,30.6698,-442.4046,202.5038,-3.1393
59.2827,30.6973,-442.3913,202.4888,-3.1359
59.4376,30.6596,-442.4159,202.4781,-3.1447
59.5996,30.6645,-442.4144,202.5155,-3.1425
59.7564,30.6917,-442.4018,202.5049,-3.1375
59.9107,30.6929,-442.3479,202.5041,-3.1448
60.0651,30.6704,-442.3752,202.4884,-3.1419
60.2367,30.6301,-442.4853,202.4873,-3.1380
60.3927,30.6795,-442.4083,202.5020,-3.1369
60.5510,30.7017,-442.4094,202.4967,-3.1421
60.7165,30.6629,-442.4282,202.4887,-3.1342
60.8760,30.6317,-442.4180,202.5067,-3.1670
61.0318,30.6808,-442.4294,202.5032,-3.1420
61.1845,30.7140,-442.3467,202.4914,-3.1552
61.3507,30.6033,-442.4692,202.4853,-3.1606
61.5084,30.5512,-442.5076,202.4963,-3.1508
61.6616,30.5743,-442.4470,202.5107,-3.1508
61.8173,33.8256,-442.3627,202.5359,-3.1134
61.9731,39.9470,-442.2074,202.5770,-3.4565
62.1321,55.9991,-442.3122,202.5398,-4.4112
62.2899,66.3334,-443.1647,202.5497,0.9570
62.4482,66.8080,-443.6518,202.5263,2.5978
62.6115,69.2381,-443.7323,202.4957,0.8514
62.7676,72.2581,-443.7935,202.5748,-0.0598
62.9232,87.6919,-443.7627,202.5256,-0.3342
63.0860,104.9978,-443.7502,202.5121,-1.5305
63.2444,113.6064,-443.7323,202.5168,-2.0659
63.4007,123.9019,-443.8917,202.5298,2.8843
63.5573,124.1376,-444.0624,202.5085,3.4162
63.7213,124.6000,-443.9367,202.5093,2.5897
63.8844,133.7831,-443.9202,202.6037,1.1635
64.0421,142.3084,-443.8273,202.5449,1.0320
64.1999,159.8933,-443.6888,202.5612,0.0739
64.3592,168.7130,-443.7463,202.5810,-0.3659
64.5219,181.7442,-444.1083,202.5528,3.8219
64.6922,182.4717,-444.0155,202.4672,5.4877
64.8539,183.5433,-443.9721,202.5358,4.0349
65.0137,193.2435,-443.9567,202.5614,2.6290
65.1726,202.0943,-443.8542,202.6208,2.1589
65.3320,220.8561,-443.5872,202.5338,1.3962
65.4952,238.5240,-443.4779,202.5587,0.4322
65.6592,245.4624,-443.7954,202.5630,4.0385
65.8201,247.0030,-445.3983,202.1122,13.9619
65.9888,250.2830,-445.4381,202.1554,12.8461
66.1550,254.9422,-445.1374,202.2587,12.2544
66.3164,272.9606,-444.0154,202.2642,11.7557
66.4782,291.9102,-442.8940,202.3332,10.7405
66.6512,301.3128,-442.4163,202.3305,10.3619
66.8167,318.5349,-441.4381,202.3819,9.6370
66.9777,336.1450,-440.0631,202.3699,9.1405
67.1484,345.5595,-439.4600,202.3739,9.2285
67.3255,362.9044,-438.6485,202.4155,8.7859
67.4941,380.8421,-437.9869,202.4737,8.1886
67.6595,390.4028,-437.6358,202.4758,7.8578
67.8245,408.3847,-436.8717,202.4836,6.9771
67.9944,418.5834,-437.4034,202.0350,15.2076
68.1579,420.3123,-438.2055,201.6909,19.3763
68.3219,425.8944,-438.6566,201.2175,23.9153
68.4954,442.2109,-436.7393,201.3507,22.8188
68.6609,452.4170,-435.4799,201.3806,22.2032
68.8258,472.4029,-433.1421,201.4906,21.4148
68.9915,491.4749,-431.0039,201.5610,20.4698
69.1557,501.0285,-430.0809,201.6179,20.0721
69.3215,518.5590,-428.1760,201.7217,19.1620
69.4999,536.8377,-426.4560,201.7313,18.9431
69.6778,555.6359,-424.2471,201.7353,18.4278
69.8459,564.7845,-423.2569,201.8311,17.9984
70.0147,582.9676,-421.6921,201.9390,17.2143
70.1966,601.9350,-420.0202,201.9691,16.2795
70.3752,611.6122,-419.2264,201.9937,15.7215
70.5454,629.8365,-417.8241,202.0989,15.0679
70.7150,648.3946,-416.4965,202.1027,14.3259
70.8823,658.5278,-416.3923,201.2856,23.5782
71.0506,660.2907,-416.8709,200.7398,27.3286
71.2195,664.9322,-417.1523,200.4255,30.4159
71.3873,679.8330,-415.0598,200.5141,29.3055
71.5550,689.9590,-413.3663,200.5494,28.9949
71.7238,709.7038,-410.5611,200.6385,28.2274
71.8976,729.0286,-407.5430,200.8330,26.9985
72.0725,738.7795,-406.1580,200.9120,26.5366
72.2420,758.0383,-403.5015,200.8373,26.6531
72.4109,777.4383,-400.4868,200.8930,26.2019
72.5807,796.6057,-398.1163,200.9836,25.7152
72.7508,805.7993,-396.9119,201.0643,24.8625
72.9209,823.9174,-394.5412,201.2542,23.5906
73.0910,842.7608,-392.1992,201.3585,22.9534
73.2705,850.1758,-391.7340,200.7341,27.3783
73.4456,851.9674,-393.2835,198.5697,40.2680
73.6207,857.0540,-393.1171,197.8175,43.5983
73.7926,871.7579,-390.0403,197.9824,43.1942
73.9678,881.9413,-387.7915,198.0486,42.8424
74.1407,901.7745,-383.6295,198.2034,42.0931
74.3204,920.6149,-379.3847,198.4215,40.7884
74.4929,938.9208,-375.3306,198.6801,39.7169
74.6648,947.7564,-373.5239,198.7996,39.1370
74.8432,966.9224,-369.3472,199.0009,38.4165
75.0286,986.9370,-365.4204,198.8843,38.4646
75.2087,1006.3794,-361.8065,199.1700,37.2259
75.3832,1025.5260,-358.3124,199.4517,36.1626
75.5566,1034.9501,-356.5311,199.4699,35.8442
75.7301,1054.2371,-352.8305,199.6254,34.8879
75.9039,1073.7047,-349.3624,199.7189,34.1761
76.0787,1084.6291,-348.9566,197.7338,44.3668
76.2526,1086.9753,-349.8122,196.2338,50.5756
76.4292,1093.4395,-349.4569,194.7119,56.0251
76.6077,1108.4312,-345.0812,194.9023,55.2902
76.7836,1128.7958,-339.1257,195.2522,54.2026
76.9597,1138.4991,-336.2056,195.2474,54.0898
77.1376,1156.1010,-331.1475,195.4299,53.5875
77.3132,1174.3033,-325.9597,195.4449,53.2276
77.4977,1193.3309,-320.6078,195.4414,53.3598
77.6763,1202.2209,-318.3148,195.4694,53.1743
77.8582,1219.7301,-313.4187,195.8403,51.6908
78.0388,1237.7239,-308.5329,196.1923,50.3078
78.2156,1256.8655,-303.5436,196.4609,49.3321
78.3931,1275.0229,-298.9582,196.7083,48.3641
78.5710,1283.2097,-297.0427,196.1187,50.3832
78.7590,1286.3716,-298.4095,192.3082,63.5998
78.9374,1290.7156,-299.0165,188.6351,73.7365
79.1168,1296.8260,-297.5195,187.7291,76.1083
79.2962,1312.8703,-291.0295,188.1259,74.9061
79.4756,1322.4745,-287.1484,188.4397,74.2065
79.6587,1341.9881,-279.5914,188.5763,73.7271
79.8409,1360.4763,-272.3456,188.8993,72.9260
80.0287,1379.4150,-264.8497,189.2078,72.0980
80.2311,1398.1673,-257.5598,189.3756,71.5690
80.4116,1415.8901,-250.7136,189.7249,70.7385
80.5925,1433.5425,-244.2178,190.0594,69.7428
80.7728,1442.4600,-240.9024,190.1470,69.4187
80.9542,1459.9045,-234.3297,190.4373,68.7674
81.1362,1477.9260,-227.8634,190.6157,68.2917
81.3275,1496.6939,-221.1799,190.8246,67.6081
81.5119,1508.0623,-218.1134,187.8472,75.6167
81.6939,1512.9514,-218.7223,182.6152,87.4260
81.8762,1521.4446,-215.4494,181.7985,89.0733
82.0616,1528.3253,-212.0618,182.0608,88.5924
82.2472,1546.6222,-203.0618,182.6543,87.3315
82.4308,1565.1505,-194.2371,183.0825,86.5233
82.6144,1583.6436,-185.3353,183.2534,86.0898
82.7992,1600.7128,-177.3075,183.5709,85.3853
82.9870,1609.9689,-174.7925,178.2997,95.9321
83.1713,1612.1476,-174.6754,175.4696,100.8837
83.3570,1618.7246,-172.6611,172.1333,106.6038
83.5419,1631.7458,-164.9147,172.5789,105.8752
83.7264,1650.0403,-153.7031,173.1791,104.7611
83.9118,1667.8147,-142.8571,173.7954,103.8182
84.0979,1685.1553,-132.5929,174.1384,103.1403
84.2828,1694.5064,-129.0625,166.8219,114.6445
84.4726,1697.4175,-128.7260,162.0446,121.2999
84.6609,1703.2077,-127.7234,151.9332,133.7769
84.8584,1709.6785,-124.1583,146.8779,139.2618
85.0457,1720.2428,-114.1430,147.5129,138.5812
85.2326,1735.9010,-100.0046,148.0828,137.9083
85.4207,1750.9708,-85.7572,149.0955,136.8710
85.6119,1765.8247,-71.8160,149.4290,136.4627
85.7986,1776.0367,-64.8544,139.3148,146.7258
85.9855,1784.0478,-62.8460,119.9181,163.0272
86.1729,1788.7404,-60.5288,108.7275,170.6603
86.3609,1797.8033,-59.3458,74.4026,188.2550
86.5542,1805.2010,-59.6698,35.7144,199.2831
86.7481,1812.8356,-58.4030,-3.0812,202.8652
